job_posting_id,job_title,company_name,company_id,job_location,job_seniority_level,job_function,job_employment_type,job_industries,job_posted_time,job_num_applicants,country_code,title_id
3968206190,Mechanical Project Manager,Mantis Innovation,64632101,"Stowe, VT",Mid-Senior level,Project Management and Information Technology,Full-time,Facilities Services,2 hours ago,25,"""US""",20736
3967209457,Human Resource Assistant,Lifetime Products,35032,"Tennessee, United States",Entry level,Human Resources,Full-time,Consumer Goods,13 hours ago,25,"""US""",300
3974951347,"Equipment Inspector - Warrenton, VA",H&E Rentals,82153,"Warrenton, VA",Not Applicable,Management and Manufacturing,Full-time,Construction and Machinery Manufacturing,1 week ago,25,"""US""",31391
3948019232,"Senior Manager, HSEQ Key Client and Major Project Support",WSP in Canada,33032,"Toronto, Ontario, Canada",,Project Management and Information Technology,Full-time,Professional Services,13 hours ago,25,"""CA""",10317
3970466610,Bell Captain,Elevation Hotel and Spa,27022861,"Crested Butte, CO",Entry level,Customer Service,Full-time,Hospitality,1 week ago,25,"""US""",267
3967940906,Financial & Model Risk Director,Umpqua Bank,17603,"Lake Oswego, OR",Director,Finance and Sales,Full-time,Banking,15 hours ago,25,"""US""",3013
3930210175,Manager of Physical Security Infrastructure - REMOTE,"Ryder System, Inc.",4453,"Springfield, IL",Mid-Senior level,"Other, Information Technology, and Management",Full-time,"Transportation, Logistics, Supply Chain and Storage",2 months ago,25,"""US""",756
3965437514,Training Instructor (Substitute),Department of Defense Education Activity (DoDEA),346179,"North Liberty, NC",Entry level,Human Resources,Full-time,Primary and Secondary Education,2 days ago,25,"""US""",4023
3599093215,Night Nurse,Recruitment Panda Ltd,5317280,"Bromsgrove, England, United Kingdom",Entry level,Health Care Provider,Full-time,Staffing and Recruiting,1 year ago,25,"""GB""",188
3974977889,Senior Business Analyst,Tech Valley Talent,9260763,"Albany, NY",Mid-Senior level,"Research, Analyst, and Information Technology",Contract,IT Services and IT Consulting,1 week ago,25,"""US""",194
3965567245,"Clinical Research Coordinator – Varying Levels, Cancer Center OCR",University of Virginia,4298,"Charlottesville, VA",Entry level,"Research, Analyst, and Information Technology",Full-time,Higher Education,2 weeks ago,25,"""US""",2169
3959199019,CALTRANS LANDSCAPE SPECIALIST,Caltrans,2651,"Marysville, CA",Entry level,Management and Manufacturing,Full-time,Government Administration,3 weeks ago,25,"""US""",7917
3826917053,Travel Nurse - Progressive Care Unit ($2800-$3400/Week),Vetted Health,79335544,"Biloxi, MS",Entry level,Health Care Provider,Full-time,Internet Marketplace Platforms,6 months ago,25,"""US""",16996
3985063756,Adventure Course Operator,The Woodlands Township,11839894,"The Woodlands, TX",Entry level,Management and Manufacturing,Part-time,Government Administration,3 days ago,25,"""US""",135
3976934952,Route Sales Representative,Schwan's,1401739,"Jefferson, SD",Entry level,Sales and Business Development,Full-time,Food and Beverage Services,6 days ago,25,"""US""",14326
3967643558,Planning Assistant III,City of Vancouver,13729,"Vancouver, British Columbia, Canada",Not Applicable,Administrative,Full-time,Government Administration,1 day ago,25,"""CA""",3297
3738756221,Salad and Sandwich Maker,Panera Bread,9062,"Wilmington, NC",Entry level,Management and Manufacturing,Full-time,Restaurants,10 months ago,25,"""US""",22245
3978405692,Bar Back,Barcadia Bar & Grill,54814820,"New Orleans, LA",Entry level,Management and Manufacturing,Part-time,Restaurants,4 days ago,25,null,25821
3954167014,Senior Application Development Engineer,Kforce Inc,3076,"Getzville, NY 103 applicants",Associate,Engineering and Information Technology,Contract,Insurance,1 week ago,103,"""US""",7520
3964637239,Admin Officer (AO) - Band E,Virtual Bridges,1063679,"Bradford, England, United Kingdom",,Administrative,Temporary,Administrative and Support Services,1 week ago,25,"""GB""",683
3958057507,Project Manager - Construction (NY),CS Energy,22334357,"Utica, NY",Mid-Senior level,Project Management,Full-time,Primary and Secondary Education and Non-profit Organizations,3 weeks ago,25,"""US""",4
3968508639,Director Of Research Contracts,Actalent,71904349,"Boston, MA",Mid-Senior level,Management and Manufacturing,Full-time,Business Consulting and Services,1 hour ago,25,"""US""",1794
3968911866,Work From Anywhere - Union Benefits,Globe Life,1297696,"Brooklyn, NY 76 applicants",Entry level,Human Resources,Full-time,Internet Publishing,2 weeks ago,76,"""US""",917
3956177651,Warehouse Team Member,Slakey Brothers,19194683,"Sand City, CA",Entry level,Management and Manufacturing,Full-time,Internet Publishing,2 weeks ago,25,"""US""",9446
3964850384,Caregiver Needed,Comfort Keepers of Cumming,5265331,"Canton, GA",Entry level,Other,Full-time,Internet Publishing,6 days ago,25,"""US""",2069
3967694305,Behavioral Technician,AdvisaCare,2579993,"Battle Creek, MI",Entry level,Health Care Provider,Full-time,Primary and Secondary Education and Non-profit Organizations,2 days ago,25,"""US""",23841
3977922018,Marketing Associate,Dafa Management,102008243,"Arlington, VA",Entry level,Marketing and Sales,Full-time,Internet Publishing,5 days ago,25,"""US""",560
3961215018,Workshop Supervisor (Welder/Fabricator),Energy Jobline,2379156,"Kirkcaldy, Scotland, United Kingdom",Mid-Senior level,Management and Manufacturing,Full-time,Staffing and Recruiting,1 week ago,25,"""GB""",20008
3960200147,Director Field Operations,U.S. Department of the Treasury,5064,"Denver, CO",Director,Management and Manufacturing,Part-time,Government Administration,6 days ago,25,"""US""",4563
3965863528,Mail Operations Specialist,Postal Source,28613119,"Wausau, WI",Entry level,Other,Full-time,Retail Office Equipment,2 weeks ago,25,"""US""",19073
3969168917,Remote Appointment Setter,KTI Talent Indicator,90361726,"South Dakota, United States",Entry level,Other,Full-time,Human Resources Services,2 hours ago,25,"""US""",19849
3961557112,Software Engineer - Data Infrastructure,Canonical,234280,"Albany, NY",Entry level,Engineering and Information Technology,Full-time,"Technology, Information and Internet",3 weeks ago,25,"""US""",9
3767677862,Teacher 8th Grade - Middle school ELA Teacher,The Leona Group,90492428,"Mount Morris Township, MI",Entry level,Education and Training,Full-time,Administrative and Support Services,8 months ago,25,"""US""",5397
3970848225,Volkswagen Automotive Finance Manager,Balise Motor Sales,1627912,"West Warwick, RI",Mid-Senior level,Finance and Sales,Full-time,Automotive,1 week ago,25,"""US""",93
3966325780,"Travel Nurse RN - ER/Trauma - $1,396 per week in Ararat, NC",TravelNurseSource,1358653,"Ararat, NC",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,1 week ago,25,"""US""",16996
3967351135,NRIC Project Execution and Delivery Manager,ZipRecruiter,967124,"Idaho Falls, ID",Mid-Senior level,Project Management and Information Technology,Full-time,Mechanical Or Industrial Engineering,23 hours ago,25,"""US""",4
3976173905,Officer,Mount Holyoke College,17615,"South Hadley, MA",Entry level,Other,Full-time,Higher Education,4 days ago,25,"""US""",110
3980202541,Retail Sales Associate,Verizon,1103,"Carbondale, IL",Entry level,Other,Full-time,IT Services and IT Consulting,2 days ago,25,"""US""",22483
3974554385,LPN (Nurse) ECC - Great Benefits!!,Essex Center,63069254,"Elizabethtown, NY",Entry level,Health Care Provider,Part-time,Hospitals and Health Care,2 days ago,25,"""US""",1367
3972825095,Shift Supervisor (Part-Time),AutoZone,7412,"Cumberland, MD",Not Applicable,Management and Manufacturing,Part-time,Retail,6 days ago,25,"""US""",17229
3968602896,Assistant Store Manager,Extra Space Storage,15721,"Cincinnati, OH",Associate,Sales and Business Development,Full-time,Real Estate,6 hours ago,25,"""US""",817
3798901764,Middle School Math Teacher (Signing Bonus Available),Launch Expeditionary Learning Charter School,5224252,"Brooklyn, NY",Entry level,Education and Training,Full-time,Internet Publishing,6 months ago,25,"""US""",17480
3950632228,Stylist,Yellowhammer Salon Group,82511448,"Danville, VA",Entry level,"Design, Art/Creative, and Information Technology",Full-time,Individual and Family Services,3 weeks ago,25,"""US""",821
3950073188,IRS Internal Recent Graduate Program IT Specialist (Computer Systems Analyst) 9 Month Roster,U.S. Department of the Treasury,5064,"Albany, NY",Entry level,Other,Internship,Government Administration,3 weeks ago,25,"""US""",
3974635444,Route Sales Representative,Yelloh,96589752,"Retsof, NY",Entry level,Sales and Business Development,Full-time,Food and Beverage Retail,1 week ago,25,"""US""",14326
3956494261,BCABA at ABA Center,Intercept Health,20110616,"Wytheville, VA",Mid-Senior level,Other,Full-time,Mental Health Care,3 weeks ago,25,"""US""",
3970480377,Kiosk Sales Consultant,Victra - Verizon Authorized Retailer,11308812,"Socorro, NM",,Sales and Business Development,Full-time,Telecommunications,2 days ago,25,"""US""",165
3967689613,.NET Fullstack (Angular) Developer (Lead),Infogain,6282,"Mumbai, Maharashtra, India",Not Applicable,Engineering and Information Technology,Full-time,"IT Services and IT Consulting, Insurance, and Retail",3 hours ago,25,"""IN""",25170
3960967835,Handymen and Handywomen Wanted! Earn up to $1000/week on Your Schedule - Good Pay Start Today!,Jackalope,66684741,"Springfield, MO",Entry level,Other,Full-time,Consumer Services,1 week ago,25,"""US""",
3699615047,Customer Service Representative - State Farm Agent Team Member,State Farm Agent,2382,"Guilderland, NY",Entry level,Other,Part-time,Insurance,11 months ago,25,"""US""",99
3942973043,PROJECT MANAGER,Legent Health,35440944,"Plano, TX",Mid-Senior level,Project Management and Information Technology,Full-time,Hospitals and Health Care,4 weeks ago,25,"""US""",4
3837364844,"Avionics Technician (20+ openings, multiple shifts)",Rainier Recruiting,17875530,"Merritt Island, FL",Mid-Senior level,Engineering and Information Technology,Full-time,Staffing and Recruiting,4 months ago,25,"""US""",4368
3968418070,ADMINISTRATIVE ASSISTANT 3 - Minimum Qualifications Waived,"State of Nevada, Division of Human Resource Management",325136,"Genoa, NV",Associate,Other,Full-time,Government Administration,13 hours ago,25,"""US""",30
3968971319,Sr. Systems Engineer,ZipRecruiter,967124,"Irvine, CA",Mid-Senior level,Information Technology,Full-time,Mechanical Or Industrial Engineering,12 hours ago,25,"""US""",180
3960828037,Physical Therapist / PT (Part Time),Broad River Rehab,35313806,"Washington, NC",Entry level,Health Care Provider,Part-time,Hospitals and Health Care,1 week ago,25,"""US""",474
3947072926,Sales Director,Guerrero,2009559,"Chicago, IL 76 applicants",Mid-Senior level,"Sales, Business Development, and Management",Full-time,Media Production,1 day ago,76,"""US""",48
3968640588,Work From Home Data Entry Job (Entry Level),Grafisch Productiebureau Hermes,254031,"Buffalo, NY",Entry level,Administrative,Full-time,Printing Services,1 day ago,25,"""US""",1105
3961829894,Store Manager (Apply in minutes),Southern Co-op,2812323,"Farnham, England, United Kingdom",Mid-Senior level,Sales and Business Development,Full-time,Financial Services,1 week ago,25,"""GB""",152
3853796259,Patient Care Coordinator,Smile Brands Inc.,1335710,"Clearwater, FL",Entry level,Health Care Provider,Full-time,Medical Practices and Hospitals and Health Care,3 months ago,25,"""US""",7895
3933942397,Transportation Construction Inspection Supervisor,"Johnson, Mirmiran & Thompson",69154,"Clarion, PA",Mid-Senior level,Quality Assurance,Full-time,Civil Engineering,2 weeks ago,25,"""US""",16925
3855586833,.Net Developer,"ACS Consultancy Services, Inc",71405910,"Albany, NY 54 applicants",Entry level,Engineering and Information Technology,Full-time,IT Services and IT Consulting,3 months ago,54,"""US""",4384
3976228892,Registered Nurse,Hendrick Medical Center Brownwood,7153020,"Brownwood, TX",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,3 weeks ago,25,"""US""",86
3941652113,Lead Software Engineer (C/C++),The Walt Disney Company,1292,"New York, NY 29 applicants",Mid-Senior level,Information Technology,Full-time,Entertainment Providers,2 weeks ago,29,"""US""",1176
3923683643,"CDL-A Dry Van Truck Driver in Maple Rapids, MI",Hogan Transports,35500122,"Maple Rapids, MI",Entry level,Management and Manufacturing,Temporary,Truck Transportation,1 month ago,25,"""US""",31020
3946966476,AVEVA Engineering Administration,Energy Jobline,2379156,Nanterre,Premier emploi,Administration,Temps plein,Recrutement et placement de personnel,il y a 6 jours,25,"""FR""",1173
3980577621,Owner Operator,JobsInLogistics.com,91974,"Chapel Hill, NC",Entry level,Business Development and Sales,Full-time,"Transportation, Logistics, Supply Chain and Storage",1 day ago,25,"""US""",1
3958774875,SEN TA (Hull),Vision for Education Ltd,3253098,"East Riding Of Yorkshire, England, United Kingdom",Entry level,Education and Training,Part-time,Education Administration Programs,2 weeks ago,25,"""GB""",205
3971222186,Environmental & Sustainability Officer,ZipRecruiter,967124,"Sevenoaks, England, United Kingdom",Mid-Senior level,Management and Manufacturing,Full-time,Mechanical Or Industrial Engineering,22 hours ago,25,"""GB""",5103
3860982762,Water Polo Summer Camp Counselor - 2024,Penn State University,3657,"Erie, PA",Entry level,Education and Training,Part-time,Higher Education,3 months ago,25,"""US""",12849
3968611663,Sr Validation Engineer,Roche,1602,"Indianapolis, IN",Associate,Quality Assurance,Full-time,"Medical Equipment Manufacturing, Biotechnology Research, and Pharmaceutical Manufacturing",3 hours ago,25,"""US""",7085
3892644830,Travel Clinical Laboratory Scientist ($2700-$3200/Week),Vetted Health,79335544,"Rock Island, IL",Entry level,"Research, Analyst, and Information Technology",Full-time,Internet Marketplace Platforms,3 months ago,25,"""US""",10117
3960529829,Specialist Occupational Therapist Alcohol and Drug Recovery Service,NHS Ayrshire & Arran,64121221,"Morpeth, England, United Kingdom",Mid-Senior level,Health Care Provider,Full-time,Hospitals and Health Care,1 week ago,25,"""GB""",964
3982507075,HVAC Field Supervisor,Southern Home Services,22293481,"Lexington, NC",Mid-Senior level,Management and Manufacturing,Full-time,Utilities,6 days ago,25,"""US""",30036
3950773009,Part-Time Budtender - R. Greenleaf,FlowerHire,18340489,"Albuquerque, NM",Associate,Sales,Part-time,Staffing and Recruiting,1 month ago,25,"""US""",26768
3965936030,Business Office Manager- Assisted Living & Memory Care,Morada Senior Living,77858526,"Lafayette, CO",Entry level,Administrative,Other,Real Estate,4 days ago,25,"""US""",43
3975789185,Custodian Full Time Days (Monday-Friday): Floor Scrubber - Paid Weekly,"Perfection Commercial Services, Inc.",3334568,"Homer, MI",Entry level,Management and Manufacturing,Full-time,Janitorial Services,1 day ago,25,"""US""",3665
3942691363,"Mental Health Tech, - Adult Inpatient",McLean Hospital,14657,"Middleborough, MA",Entry level,Health Care Provider,Full-time,Mental Health Care,3 weeks ago,25,"""US""",13013
